State Name,County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,Agency Name,Agency ID - NCES Assigned,Total Students All Grades (Excludes AE),School Level,Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,Pupil/Teacher Ratio,Full-Time Equivalent (FTE) Teachers,School ID - NCES Assigned,District Entity ID,School Name,District Name,Percent Passing,Subject
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Community Eligibility Option (CEO),Isaac Elementary District (4259),"=""0403960""",618,Elementary,568,323,295,4,"=""0""",574,32,6,"=""0""",2,19.78,31.25,"=""040396000314""",4259,Alta E Butler School,Isaac Elementary District,16,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,Peoria Unified School District (4237),"=""0406250""",811,Elementary,591,397,414,11,24,498,60,188,1,29,18.09,44.83,"=""040625000507""",4237,Alta Loma School,Peoria Unified School District,32,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,Peoria Unified School District (4237),"=""0406250""",811,Elementary,591,397,414,11,24,498,60,188,1,29,18.09,44.83,"=""040625000507""",4237,Alta Loma School,Peoria Unified School District,40,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0406""",Yes under Community Eligibility Option (CEO),Washington Elementary School District (4260),"=""0409060""",701,Elementary,595,361,340,35,45,307,181,101,"=""0""",32,17.32,40.47,"=""040906000916""",4260,Alta Vista Elementary School,Washington Elementary School District,24,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0406""",Yes under Community Eligibility Option (CEO),Washington Elementary School District (4260),"=""0409060""",701,Elementary,595,361,340,35,45,307,181,101,"=""0""",32,17.32,40.47,"=""040906000916""",4260,Alta Vista Elementary School,Washington Elementary School District,21,Mathematics
Arizona,Pima County,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0403""",Yes under Provision 2,American Charter Schools Foundation d.b.a. Alta Vi (80995),"=""0400619""",487,High,408,248,239,1,3,466,2,14,"=""0""",1,†,–,"=""040061903097""",80995,Alta Vista High School,American Charter Schools Foundation d.b.a. Alta Vista High School,15,English Language Arts
Arizona,Pima County,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0403""",Yes under Provision 2,American Charter Schools Foundation d.b.a. Alta Vi (80995),"=""0400619""",487,High,408,248,239,1,3,466,2,14,"=""0""",1,†,–,"=""040061903097""",80995,Alta Vista High School,American Charter Schools Foundation d.b.a. Alta Vista High School,25,Mathematics
Arizona,Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Yes under Community Eligibility Option (CEO),Altar Valley Elementary District (4418),"=""0404770""",302,Middle,211,141,161,36,"=""0""",164,3,92,"=""0""",7,16.78,18.00,"=""040477001005""",4418,Altar Valley Middle School,Altar Valley Elementary District,27,English Language Arts
Arizona,Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Yes under Community Eligibility Option (CEO),Altar Valley Elementary District (4418),"=""0404770""",302,Middle,211,141,161,36,"=""0""",164,3,92,"=""0""",7,16.78,18.00,"=""040477001005""",4418,Altar Valley Middle School,Altar Valley Elementary District,26,Mathematics
Arizona,Pima County,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,Tucson Youth Development/ACE Charter High School (4422),"=""0400079""",393,High,390,170,223,16,2,197,25,147,4,2,†,–,"=""040007901008""",4422,Alternative Computerized Education (ACE) Charter High School,Tucson Youth Development/ACE Charter High School,17,English Language Arts
Arizona,Pima County,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,Tucson Youth Development/ACE Charter High School (4422),"=""0400079""",393,High,390,170,223,16,2,197,25,147,4,2,†,–,"=""040007901008""",4422,Alternative Computerized Education (ACE) Charter High School,Tucson Youth Development/ACE Charter High School,*,Mathematics
Arizona,Pima County,"=""04019""",2-No,4-Title I schoolwide eligible school-No program,"=""0403""",Yes under Community Eligibility Option (CEO),Baboquivari Unified School District #40 (4412),"=""0403950""",37,High,22,19,18,37,"=""0""","=""0""","=""0""","=""0""","=""0""","=""0""",26.43,1.40,"=""040395003222""",4412,Alternative High School (Indian Oasis High School),Baboquivari Unified School District #40,*,English Language Arts
Arizona,Pima County,"=""04019""",2-No,4-Title I schoolwide eligible school-No program,"=""0403""",Yes under Community Eligibility Option (CEO),Baboquivari Unified School District #40 (4412),"=""0403950""",37,High,22,19,18,37,"=""0""","=""0""","=""0""","=""0""","=""0""","=""0""",26.43,1.40,"=""040395003222""",4412,Alternative High School (Indian Oasis High School),Baboquivari Unified School District #40,*,Mathematics
Arizona,Pima County,"=""04019""",2-No,4-Title I schoolwide eligible school-No program,"=""0403""",Yes under Community Eligibility Option (CEO),Baboquivari Unified School District #40 (4412),"=""0403950""",16,Middle,8,11,5,14,"=""0""",1,"=""0""","=""0""","=""0""",1,22.86,"=""0.70""","=""040395003210""",4412,Alternative Middle School (Indian Oasis Middle School),Baboquivari Unified School District #40,*,English Language Arts
Arizona,Pima County,"=""04019""",2-No,4-Title I schoolwide eligible school-No program,"=""0403""",Yes under Community Eligibility Option (CEO),Baboquivari Unified School District #40 (4412),"=""0403950""",16,Middle,8,11,5,14,"=""0""",1,"=""0""","=""0""","=""0""",1,22.86,"=""0.70""","=""040395003210""",4412,Alternative Middle School (Indian Oasis Middle School),Baboquivari Unified School District #40,*,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,Pendergast Elementary District (4283),"=""0406210""",652,Elementary,455,350,302,3,7,561,44,29,1,7,18.90,34.50,"=""040621002570""",4283,Amberlea Elementary School,Pendergast Elementary District,26,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,Pendergast Elementary District (4283),"=""0406210""",652,Elementary,455,350,302,3,7,561,44,29,1,7,18.90,34.50,"=""040621002570""",4283,Amberlea Elementary School,Pendergast Elementary District,23,Mathematics
Arizona,Maricopa County,"=""04013""",1-Yes,2-Title I targeted assistance school,"=""0408""",Yes participating without using any Provision or the CEO,Arizona Montessori Charter School at Anthem (85749),"=""0400415""",562,Other,61,286,276,4,5,72,15,437,1,28,†,–,"=""040041502414""",85749,AMCS at Anthem dba Caurus Academy,Arizona Montessori Charter School at Anthem,48,English Language Arts
Arizona,Maricopa County,"=""04013""",1-Yes,2-Title I targeted assistance school,"=""0408""",Yes participating without using any Provision or the CEO,Arizona Montessori Charter School at Anthem (85749),"=""0400415""",562,Other,61,286,276,4,5,72,15,437,1,28,†,–,"=""040041502414""",85749,AMCS at Anthem dba Caurus Academy,Arizona Montessori Charter School at Anthem,47,Mathematics
Arizona,Yavapai County,"=""04025""",1-Yes,5-Title I schoolwide school,"=""0401""",Yes participating without using any Provision or the CEO,American Heritage Academy (6365),"=""0400130""",142,Elementary,–,74,68,32,2,34,2,63,"=""0""",9,†,–,"=""040013002569""",6365,American Heritage Academy - Camp Verde,American Heritage Academy,21,English Language Arts
Arizona,Yavapai County,"=""04025""",1-Yes,5-Title I schoolwide school,"=""0401""",Yes participating without using any Provision or the CEO,American Heritage Academy (6365),"=""0400130""",142,Elementary,–,74,68,32,2,34,2,63,"=""0""",9,†,–,"=""040013002569""",6365,American Heritage Academy - Camp Verde,American Heritage Academy,13,Mathematics
Arizona,Yavapai County,"=""04025""",1-Yes,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,American Heritage Academy (6365),"=""0400130""",282,Other,–,132,150,4,7,93,3,167,1,7,†,–,"=""040013001803""",6365,American Heritage Academy - Cottonwood,American Heritage Academy,32,English Language Arts
Arizona,Yavapai County,"=""04025""",1-Yes,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,American Heritage Academy (6365),"=""0400130""",282,Other,–,132,150,4,7,93,3,167,1,7,†,–,"=""040013001803""",6365,American Heritage Academy - Cottonwood,American Heritage Academy,30,Mathematics
Arizona,Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,The Charter Foundation Inc. (6355),"=""0400131""",199,Other,146,81,118,3,10,102,46,31,"=""0""",7,†,–,"=""040013101781""",6355,AmeriSchools Academy - Camelback,"The Charter Foundation, Inc.",43,English Language Arts
Arizona,Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,The Charter Foundation Inc. (6355),"=""0400131""",199,Other,146,81,118,3,10,102,46,31,"=""0""",7,†,–,"=""040013101781""",6355,AmeriSchools Academy - Camelback,"The Charter Foundation, Inc.",45,Mathematics
Arizona,Pima County,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,The Charter Foundation Inc. (6355),"=""0400131""",197,Other,160,97,100,8,1,115,11,60,"=""0""",2,†,–,"=""040013102070""",6355,AmeriSchools Academy - Country Club,"The Charter Foundation, Inc.",49,English Language Arts
Arizona,Pima County,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,The Charter Foundation Inc. (6355),"=""0400131""",197,Other,160,97,100,8,1,115,11,60,"=""0""",2,†,–,"=""040013102070""",6355,AmeriSchools Academy - Country Club,"The Charter Foundation, Inc.",36,Mathematics
Arizona,Yuma County,"=""04027""",1-Yes,5-Title I schoolwide school,"=""0403""",No,The Charter Foundation Inc. (6355),"=""0400131""",149,Elementary,–,79,70,"=""0""",2,112,2,32,1,"=""0""",†,–,"=""040013101960""",6355,AmeriSchools Academy - Yuma,"The Charter Foundation, Inc.",36,English Language Arts
Arizona,Yuma County,"=""04027""",1-Yes,5-Title I schoolwide school,"=""0403""",No,The Charter Foundation Inc. (6355),"=""0400131""",149,Elementary,–,79,70,"=""0""",2,112,2,32,1,"=""0""",†,–,"=""040013101960""",6355,AmeriSchools Academy - Yuma,"The Charter Foundation, Inc.",44,Mathematics
Arizona,Yuma County,"=""04027""",1-Yes,5-Title I schoolwide school,"=""0403""",No,The Charter Foundation Inc. (6355),"=""0400131""",216,Elementary,–,119,97,1,2,158,1,50,"=""0""",4,†,–,"=""040013103274""",6355,Amerischools Academy North,"The Charter Foundation, Inc.",56,English Language Arts
Arizona,Yuma County,"=""04027""",1-Yes,5-Title I schoolwide school,"=""0403""",No,The Charter Foundation Inc. (6355),"=""0400131""",216,Elementary,–,119,97,1,2,158,1,50,"=""0""",4,†,–,"=""040013103274""",6355,Amerischools Academy North,"The Charter Foundation, Inc.",58,Mathematics
Arizona,Pima County,"=""04019""",2-No,1-Title I targeted assistance eligible school-No program,"=""0402""",No,Amphitheater Unified District (4406),"=""0400680""",43,Other,–,16,27,"=""0""","=""0""",24,"=""0""",18,"=""0""",1,†,"=""0.00""","=""040068003330""",4406,Amphi Academy Online,Amphitheater Unified District,*,English Language Arts
Arizona,Pima County,"=""04019""",2-No,1-Title I targeted assistance eligible school-No program,"=""0402""",No,Amphitheater Unified District (4406),"=""0400680""",43,Other,–,16,27,"=""0""","=""0""",24,"=""0""",18,"=""0""",1,†,"=""0.00""","=""040068003330""",4406,Amphi Academy Online,Amphitheater Unified District,*,Mathematics
Arizona,Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,Amphitheater Unified District (4406),"=""0400680""",1293,High,1033,675,618,41,47,795,149,226,12,23,18.31,70.60,"=""040068000032""",4406,Amphitheater High School,Amphitheater Unified District,24,English Language Arts
Arizona,Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,Amphitheater Unified District (4406),"=""0400680""",1293,High,1033,675,618,41,47,795,149,226,12,23,18.31,70.60,"=""040068000032""",4406,Amphitheater High School,Amphitheater Unified District,24,Mathematics
Arizona,Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,Amphitheater Unified District (4406),"=""0400680""",780,Middle,693,409,371,33,17,483,95,129,2,21,18.42,42.34,"=""040068000020""",4406,Amphitheater Middle School,Amphitheater Unified District,23,English Language Arts
Arizona,Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,Amphitheater Unified District (4406),"=""0400680""",780,Middle,693,409,371,33,17,483,95,129,2,21,18.42,42.34,"=""040068000020""",4406,Amphitheater Middle School,Amphitheater Unified District,15,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,Scottsdale Unified District (4240),"=""0407570""",378,Elementary,60,189,189,13,33,42,8,279,1,2,15.00,25.20,"=""040757001327""",4240,Anasazi Elementary,Scottsdale Unified District,77,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,Scottsdale Unified District (4240),"=""0407570""",378,Elementary,60,189,189,13,33,42,8,279,1,2,15.00,25.20,"=""040757001327""",4240,Anasazi Elementary,Scottsdale Unified District,82,Mathematics
Arizona,Pima County,"=""04019""",2-No,1-Title I targeted assistance eligible school-No program,"=""0402""",Yes participating without using any Provision or the CEO,Vail Unified District (4413),"=""0408850""",950,High,237,489,461,6,16,287,47,558,3,33,20.33,46.72,"=""040885003272""",4413,Andrada Polytechnic High School,Vail Unified District,48,English Language Arts
Arizona,Pima County,"=""04019""",2-No,1-Title I targeted assistance eligible school-No program,"=""0402""",Yes participating without using any Provision or the CEO,Vail Unified District (4413),"=""0408850""",950,High,237,489,461,6,16,287,47,558,3,33,20.33,46.72,"=""040885003272""",4413,Andrada Polytechnic High School,Vail Unified District,49,Mathematics
Arizona,Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,Tucson Unified District (4403),"=""0408800""",349,Elementary,222,201,148,3,5,154,27,131,9,20,17.44,20.01,"=""040880000850""",4403,Anna Henry Elementary School,Tucson Unified District,35,English Language Arts
Arizona,Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,Tucson Unified District (4403),"=""0408800""",349,Elementary,222,201,148,3,5,154,27,131,9,20,17.44,20.01,"=""040880000850""",4403,Anna Henry Elementary School,Tucson Unified District,39,Mathematics
Arizona,Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,Tucson Unified District (4403),"=""0408800""",303,Middle,248,161,142,150,1,137,1,8,1,5,16.82,18.01,"=""040880000858""",4403,Anna Lawrence Intermediate School,Tucson Unified District,14,English Language Arts
Arizona,Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,Tucson Unified District (4403),"=""0408800""",303,Middle,248,161,142,150,1,137,1,8,1,5,16.82,18.01,"=""040880000858""",4403,Anna Lawrence Intermediate School,Tucson Unified District,6,Mathematics
